theta_deg,phi_deg,gain_dBi
40,235,-10.464127
40,240,-10.464127
40,245,-10.464127
40,250,-10.464127
40,255,-10.464127
40,260,-10.464127
40,265,-10.464127
40,270,-10.464127
40,275,-10.464127
40,280,-10.464127
40,285,-10.464127
40,290,-10.464127
40,295,-10.464127
40,300,-10.464127
40,305,-10.464127
40,310,-10.464127
40,315,-10.464127
40,320,-10.464127
40,325,-10.464127
40,330,-10.464127
40,335,-10.464127
40,340,-10.464127
40,345,-10.464127
40,350,-10.464127
40,355,-10.464127
40,360,-10.464127
42,0,-13.363839
42,5,-13.363839
42,10,-13.363839
42,15,-13.363839
42,20,-13.363839
42,25,-13.363839
42,30,-13.363839
42,35,-13.363839
42,40,-13.363839
42,45,-13.363839
42,50,-13.363839
42,55,-13.363839
42,60,-13.363839
42,65,-13.363839
42,70,-13.363839
42,75,-13.363839
42,80,-13.363839
42,85,-13.363839
42,90,-13.363839
42,95,-13.363839
42,100,-13.363839
42,105,-13.363839
42,110,-13.363839
42,115,-13.363839
42,120,-13.363839
42,125,-13.363839
42,130,-13.363839
42,135,-13.363839
42,140,-13.363839
42,145,-13.363839
42,150,-13.363839
42,155,-13.363839
42,160,-13.363839
42,165,-13.363839
42,170,-13.363839
42,175,-13.363839
42,180,-13.363839
42,185,-13.363839
42,190,-13.363839
42,195,-13.363839
42,200,-13.363839
42,205,-13.363839
42,210,-13.363839
42,215,-13.363839
42,220,-13.363839
42,225,-13.363839
42,230,-13.363839
42,235,-13.363839
42,240,-13.363839
42,245,-13.363839
42,250,-13.363839
42,255,-13.363839
42,260,-13.363839
42,265,-13.363839
42,270,-13.363839
42,275,-13.363839
42,280,-13.363839
42,285,-13.363839
42,290,-13.363839
42,295,-13.363839
42,300,-13.363839
42,305,-13.363839
42,310,-13.363839
42,315,-13.363839
42,320,-13.363839
42,325,-13.363839
42,330,-13.363839
42,335,-13.363839
42,340,-13.363839
42,345,-13.363839
42,350,-13.363839
42,355,-13.363839
42,360,-13.363839
44,0,-16.474500
44,5,-16.474500
44,10,-16.474500
44,15,-16.474500
44,20,-16.474500
44,25,-16.474500
44,30,-16.474500
44,35,-16.474500
44,40,-16.474500
44,45,-16.474500
44,50,-16.474500
44,55,-16.474500
44,60,-16.474500
44,65,-16.474500
44,70,-16.474500
44,75,-16.474500
44,80,-16.474500
44,85,-16.474500
44,90,-16.474500
44,95,-16.474500
44,100,-16.474500
44,105,-16.474500
44,110,-16.474500
44,115,-16.474500
44,120,-16.474500
44,125,-16.474500
44,130,-16.474500
44,135,-16.474500
44,140,-16.474500
44,145,-16.474500
44,150,-16.474500
44,155,-16.474500
44,160,-16.474500
44,165,-16.474500
44,170,-16.474500
44,175,-16.474500
44,180,-16.474500
44,185,-16.474500
44,190,-16.474500
44,195,-16.474500
44,200,-16.474500
44,205,-16.474500
44,210,-16.474500
44,215,-16.474500
44,220,-16.474500
44,225,-16.474500
44,230,-16.474500
44,235,-16.474500
44,240,-16.474500
44,245,-16.474500
44,250,-16.474500
44,255,-16.474500
44,260,-16.474500
44,265,-16.474500
44,270,-16.474500
44,275,-16.474500
44,280,-16.474500
44,285,-16.474500
44,290,-16.474500
44,295,-16.474500
44,300,-16.474500
44,305,-16.474500
44,310,-16.474500
44,315,-16.474500
44,320,-16.474500
44,325,-16.474500
44,330,-16.474500
44,335,-16.474500
44,340,-16.474500
44,345,-16.474500
44,350,-16.474500
44,355,-16.474500
44,360,-16.474500
46,0,-19.810320
46,5,-19.810320
46,10,-19.810320
46,15,-19.810320
46,20,-19.810320
46,25,-19.810320
46,30,-19.810320
46,35,-19.810320
46,40,-19.810320
46,45,-19.810320
46,50,-19.810320
46,55,-19.810320
46,60,-19.810320
46,65,-19.810320
46,70,-19.810320
46,75,-19.810320
46,80,-19.810320
46,85,-19.810320
46,90,-19.810320
46,95,-19.810320
46,100,-19.810320
46,105,-19.810320
46,110,-19.810320
46,115,-19.810320
46,120,-19.810320
46,125,-19.810320
46,130,-19.810320
46,135,-19.810320
46,140,-19.810320
46,145,-19.810320
46,150,-19.810320
46,155,-19.810320
46,160,-19.810320
46,165,-19.810320
46,170,-19.810320
46,175,-19.810320
46,180,-19.810320
46,185,-19.810320
46,190,-19.810320
46,195,-19.810320
46,200,-19.810320
46,205,-19.810320
46,210,-19.810320
46,215,-19.810320
46,220,-19.810320
46,225,-19.810320
46,230,-19.810320
46,235,-19.810320
46,240,-19.810320
46,245,-19.810320
46,250,-19.810320
46,255,-19.810320
46,260,-19.810320
46,265,-19.810320
46,270,-19.810320
46,275,-19.810320
46,280,-19.810320
46,285,-19.810320
46,290,-19.810320
46,295,-19.810320
46,300,-19.810320
46,305,-19.810320
46,310,-19.810320
46,315,-19.810320
46,320,-19.810320
46,325,-19.810320
46,330,-19.810320
46,335,-19.810320
46,340,-19.810320
46,345,-19.810320
46,350,-19.810320
46,355,-19.810320
46,360,-19.810320
48,0,-23.387603
48,5,-23.387603
48,10,-23.387603
48,15,-23.387603
48,20,-23.387603
48,25,-23.387603
48,30,-23.387603
48,35,-23.387603
48,40,-23.387603
48,45,-23.387603
48,50,-23.387603
48,55,-23.387603
48,60,-23.387603
48,65,-23.387603
48,70,-23.387603
48,75,-23.387603
48,80,-23.387603
48,85,-23.387603
48,90,-23.387603
48,95,-23.387603
48,100,-23.387603
48,105,-23.387603
48,110,-23.387603
48,115,-23.387603
48,120,-23.387603
48,125,-23.387603
48,130,-23.387603
48,135,-23.387603
48,140,-23.387603
48,145,-23.387603
48,150,-23.387603
48,155,-23.387603
48,160,-23.387603
48,165,-23.387603
48,170,-23.387603
48,175,-23.387603
48,180,-23.387603
48,185,-23.387603
48,190,-23.387603
48,195,-23.387603
48,200,-23.387603
48,205,-23.387603
48,210,-23.387603
48,215,-23.387603
48,220,-23.387603
48,225,-23.387603
48,230,-23.387603
48,235,-23.387603
48,240,-23.387603
48,245,-23.387603
48,250,-23.387603
48,255,-23.387603
48,260,-23.387603
48,265,-23.387603
48,270,-23.387603
48,275,-23.387603
48,280,-23.387603
48,285,-23.387603
48,290,-23.387603
48,295,-23.387603
48,300,-23.387603
48,305,-23.387603
48,310,-23.387603
48,315,-23.387603
48,320,-23.387603
48,325,-23.387603
48,330,-23.387603
48,335,-23.387603
48,340,-23.387603
48,345,-23.387603
48,350,-23.387603
48,355,-23.387603
48,360,-23.387603
50,0,-27.225151
50,5,-27.225151
50,10,-27.225151
50,15,-27.225151
50,20,-27.225151
50,25,-27.225151
50,30,-27.225151
50,35,-27.225151
50,40,-27.225151
50,45,-27.225151
50,50,-27.225151
50,55,-27.225151
50,60,-27.225151
50,65,-27.225151
50,70,-27.225151
50,75,-27.225151
50,80,-27.225151
50,85,-27.225151
50,90,-27.225151
50,95,-27.225151
50,100,-27.225151
50,105,-27.225151
50,110,-27.225151
50,115,-27.225151
50,120,-27.225151
50,125,-27.225151
50,130,-27.225151
50,135,-27.225151
50,140,-27.225151
50,145,-27.225151
50,150,-27.225151
50,155,-27.225151
50,160,-27.225151
50,165,-27.225151
50,170,-27.225151
50,175,-27.225151
50,180,-27.225151
50,185,-27.225151
50,190,-27.225151
50,195,-27.225151
50,200,-27.225151
50,205,-27.225151
50,210,-27.225151
50,215,-27.225151
50,220,-27.225151
50,225,-27.225151
50,230,-27.225151
50,235,-27.225151
50,240,-27.225151
50,245,-27.225151
50,250,-27.225151
50,255,-27.225151
50,260,-27.225151
50,265,-27.225151
50,270,-27.225151
50,275,-27.225151
50,280,-27.225151
50,285,-27.225151
50,290,-27.225151
50,295,-27.225151
50,300,-27.225151
50,305,-27.225151
50,310,-27.225151
50,315,-27.225151
50,320,-27.225151
50,325,-27.225151
50,330,-27.225151
50,335,-27.225151
50,340,-27.225151
50,345,-27.225151
50,350,-27.225151
50,355,-27.225151
50,360,-27.225151
52,0,-31.344765
52,5,-31.344765
52,10,-31.344765
52,15,-31.344765
52,20,-31.344765
52,25,-31.344765
52,30,-31.344765
52,35,-31.344765
52,40,-31.344765
52,45,-31.344765
52,50,-31.344765
52,55,-31.344765
52,60,-31.344765
52,65,-31.344765
52,70,-31.344765
52,75,-31.344765
52,80,-31.344765
52,85,-31.344765
52,90,-31.344765
52,95,-31.344765
52,100,-31.344765
52,105,-31.344765
52,110,-31.344765
52,115,-31.344765
52,120,-31.344765
52,125,-31.344765
52,130,-31.344765
52,135,-31.344765
52,140,-31.344765
52,145,-31.344765
52,150,-31.344765
52,155,-31.344765
52,160,-31.344765
52,165,-31.344765
52,170,-31.344765
52,175,-31.344765
52,180,-31.344765
52,185,-31.344765
52,190,-31.344765
52,195,-31.344765
52,200,-31.344765
52,205,-31.344765
52,210,-31.344765
52,215,-31.344765
52,220,-31.344765
52,225,-31.344765
52,230,-31.344765
52,235,-31.344765
52,240,-31.344765
52,245,-31.344765
52,250,-31.344765
52,255,-31.344765
52,260,-31.344765
52,265,-31.344765
52,270,-31.344765
52,275,-31.344765
52,280,-31.344765
52,285,-31.344765
52,290,-31.344765
52,295,-31.344765
52,300,-31.344765
52,305,-31.344765
52,310,-31.344765
52,315,-31.344765
52,320,-31.344765
52,325,-31.344765
52,330,-31.344765
52,335,-31.344765
52,340,-31.344765
52,345,-31.344765
52,350,-31.344765
52,355,-31.344765
52,360,-31.344765
54,0,-35.771889
54,5,-35.771889
54,10,-35.771889
54,15,-35.771889
54,20,-35.771889
54,25,-35.771889
54,30,-35.771889
54,35,-35.771889
54,40,-35.771889
54,45,-35.771889
54,50,-35.771889
54,55,-35.771889
54,60,-35.771889
54,65,-35.771889
54,70,-35.771889
54,75,-35.771889
54,80,-35.771889
54,85,-35.771889
54,90,-35.771889
54,95,-35.771889
54,100,-35.771889
54,105,-35.771889
54,110,-35.771889
54,115,-35.771889
54,120,-35.771889
54,125,-35.771889
54,130,-35.771889
54,135,-35.771889
54,140,-35.771889
54,145,-35.771889
54,150,-35.771889
54,155,-35.771889
54,160,-35.771889
54,165,-35.771889
54,170,-35.771889
54,175,-35.771889
54,180,-35.771889
54,185,-35.771889
54,190,-35.771889
54,195,-35.771889
54,200,-35.771889
54,205,-35.771889
54,210,-35.771889
54,215,-35.771889
54,220,-35.771889
54,225,-35.771889
54,230,-35.771889
54,235,-35.771889
54,240,-35.771889
54,245,-35.771889
54,250,-35.771889
54,255,-35.771889
54,260,-35.771889
54,265,-35.771889
54,270,-35.771889
54,275,-35.771889
54,280,-35.771889
54,285,-35.771889
54,290,-35.771889
54,295,-35.771889
54,300,-35.771889
54,305,-35.771889
54,310,-35.771889
54,315,-35.771889
54,320,-35.771889
54,325,-35.771889
54,330,-35.771889
54,335,-35.771889
54,340,-35.771889
54,345,-35.771889
54,350,-35.771889
54,355,-35.771889
54,360,-35.771889
56,0,-40.536437
56,5,-40.536437
56,10,-40.536437
56,15,-40.536437
56,20,-40.536437
56,25,-40.536437
56,30,-40.536437
56,35,-40.536437
56,40,-40.536437
56,45,-40.536437
56,50,-40.536437
56,55,-40.536437
56,60,-40.536437
56,65,-40.536437
56,70,-40.536437
56,75,-40.536437
56,80,-40.536437
56,85,-40.536437
56,90,-40.536437
56,95,-40.536437
56,100,-40.536437
56,105,-40.536437
56,110,-40.536437
56,115,-40.536437
56,120,-40.536437
56,125,-40.536437
56,130,-40.536437
56,135,-40.536437
56,140,-40.536437
56,145,-40.536437
56,150,-40.536437
56,155,-40.536437
56,160,-40.536437
56,165,-40.536437
56,170,-40.536437
56,175,-40.536437
56,180,-40.536437
56,185,-40.536437
56,190,-40.536437
56,195,-40.536437
56,200,-40.536437
56,205,-40.536437
56,210,-40.536437
56,215,-40.536437
56,220,-40.536437
56,225,-40.536437
56,230,-40.536437
56,235,-40.536437
56,240,-40.536437
56,245,-40.536437
56,250,-40.536437
56,255,-40.536437
56,260,-40.536437
56,265,-40.536437
56,270,-40.536437
56,275,-40.536437
56,280,-40.536437
56,285,-40.536437
56,290,-40.536437
56,295,-40.536437
56,300,-40.536437
56,305,-40.536437
56,310,-40.536437
56,315,-40.536437
56,320,-40.536437
56,325,-40.536437
56,330,-40.536437
56,335,-40.536437
56,340,-40.536437
56,345,-40.536437
56,350,-40.536437
56,355,-40.536437
56,360,-40.536437
58,0,-45.673864
58,5,-45.673864
58,10,-45.673864
58,15,-45.673864
58,20,-45.673864
58,25,-45.673864
58,30,-45.673864
58,35,-45.673864
58,40,-45.673864
58,45,-45.673864
58,50,-45.673864
58,55,-45.673864
58,60,-45.673864
58,65,-45.673864
58,70,-45.673864
58,75,-45.673864
58,80,-45.673864
58,85,-45.673864
58,90,-45.673864
58,95,-45.673864
58,100,-45.673864
58,105,-45.673864
58,110,-45.673864
58,115,-45.673864
58,120,-45.673864
58,125,-45.673864
58,130,-45.673864
58,135,-45.673864
58,140,-45.673864
58,145,-45.673864
58,150,-45.673864
58,155,-45.673864
58,160,-45.673864
58,165,-45.673864
58,170,-45.673864
58,175,-45.673864
58,180,-45.673864
58,185,-45.673864
58,190,-45.673864
58,195,-45.673864
58,200,-45.673864
58,205,-45.673864
58,210,-45.673864
58,215,-45.673864
58,220,-45.673864
58,225,-45.673864
58,230,-45.673864
58,235,-45.673864
58,240,-45.673864
58,245,-45.673864
58,250,-45.673864
58,255,-45.673864
58,260,-45.673864
58,265,-45.673864
58,270,-45.673864
58,275,-45.673864
58,280,-45.673864
58,285,-45.673864
58,290,-45.673864
58,295,-45.673864
58,300,-45.673864
58,305,-45.673864
58,310,-45.673864
58,315,-45.673864
58,320,-45.673864
58,325,-45.673864
58,330,-45.673864
58,335,-45.673864
58,340,-45.673864
58,345,-45.673864
58,350,-45.673864
58,355,-45.673864
58,360,-45.673864
60,0,-50.000000
60,5,-50.000000
60,10,-50.000000
60,15,-50.000000
60,20,-50.000000
60,25,-50.000000
60,30,-50.000000
60,35,-50.000000
60,40,-50.000000
60,45,-50.000000
60,50,-50.000000
60,55,-50.000000
60,60,-50.000000
60,65,-50.000000
60,70,-50.000000
60,75,-50.000000
60,80,-50.000000
60,85,-50.000000
60,90,-50.000000
60,95,-50.000000
60,100,-50.000000
60,105,-50.000000
60,110,-50.000000
60,115,-50.000000
60,120,-50.000000
60,125,-50.000000
60,130,-50.000000
60,135,-50.000000
60,140,-50.000000
60,145,-50.000000
60,150,-50.000000
60,155,-50.000000
60,160,-50.000000
60,165,-50.000000
60,170,-50.000000
60,175,-50.000000
60,180,-50.000000
60,185,-50.000000
60,190,-50.000000
60,195,-50.000000
60,200,-50.000000
60,205,-50.000000
60,210,-50.000000
60,215,-50.000000
60,220,-50.000000
60,225,-50.000000
60,230,-50.000000
60,235,-50.000000
60,240,-50.000000
60,245,-50.000000
60,250,-50.000000
60,255,-50.000000
60,260,-50.000000
60,265,-50.000000
60,270,-50.000000
60,275,-50.000000
60,280,-50.000000
60,285,-50.000000
60,290,-50.000000
60,295,-50.000000
60,300,-50.000000
60,305,-50.000000
60,310,-50.000000
60,315,-50.000000
60,320,-50.000000
60,325,-50.000000
60,330,-50.000000
60,335,-50.000000
60,340,-50.000000
60,345,-50.000000
60,350,-50.000000
60,355,-50.000000
60,360,-50.000000
62,0,-50.000000
62,5,-50.000000
62,10,-50.000000
62,15,-50.000000
62,20,-50.000000
62,25,-50.000000
62,30,-50.000000
62,35,-50.000000
62,40,-50.000000
62,45,-50.000000
62,50,-50.000000
62,55,-50.000000
62,60,-50.000000
62,65,-50.000000
62,70,-50.000000
62,75,-50.000000
62,80,-50.000000
62,85,-50.000000
62,90,-50.000000
62,95,-50.000000
62,100,-50.000000
62,105,-50.000000
62,110,-50.000000
62,115,-50.000000
62,120,-50.000000
62,125,-50.000000
62,130,-50.000000
62,135,-50.000000
62,140,-50.000000
62,145,-50.000000
62,150,-50.000000
62,155,-50.000000
62,160,-50.000000
62,165,-50.000000
62,170,-50.000000
62,175,-50.000000
62,180,-50.000000
62,185,-50.000000
62,190,-50.000000
62,195,-50.000000
62,200,-50.000000
62,205,-50.000000
62,210,-50.000000
62,215,-50.000000
62,220,-50.000000
62,225,-50.000000
62,230,-50.000000
62,235,-50.000000
62,240,-50.000000
62,245,-50.000000
62,250,-50.000000
62,255,-50.000000
62,260,-50.000000
62,265,-50.000000
62,270,-50.000000
62,275,-50.000000
62,280,-50.000000
62,285,-50.000000
62,290,-50.000000
62,295,-50.000000
62,300,-50.000000
62,305,-50.000000
62,310,-50.000000
62,315,-50.000000
62,320,-50.000000
62,325,-50.000000
62,330,-50.000000
62,335,-50.000000
62,340,-50.000000
62,345,-50.000000
62,350,-50.000000
62,355,-50.000000
62,360,-50.000000
64,0,-50.000000
64,5,-50.000000
64,10,-50.000000
64,15,-50.000000
64,20,-50.000000
64,25,-50.000000
64,30,-50.000000
64,35,-50.000000
64,40,-50.000000
64,45,-50.000000
64,50,-50.000000
64,55,-50.000000
64,60,-50.000000
64,65,-50.000000
64,70,-50.000000
64,75,-50.000000
64,80,-50.000000
64,85,-50.000000
64,90,-50.000000
64,95,-50.000000
64,100,-50.000000
64,105,-50.000000
64,110,-50.000000
64,115,-50.000000
64,120,-50.000000
64,125,-50.000000
64,130,-50.000000
64,135,-50.000000
64,140,-50.000000
64,145,-50.000000
64,150,-50.000000
64,155,-50.000000
64,160,-50.000000
64,165,-50.000000
64,170,-50.000000
64,175,-50.000000
64,180,-50.000000
64,185,-50.000000
64,190,-50.000000
64,195,-50.000000
64,200,-50.000000
64,205,-50.000000
64,210,-50.000000
64,215,-50.000000
64,220,-50.000000
64,225,-50.000000
64,230,-50.000000
64,235,-50.000000
64,240,-50.000000
64,245,-50.000000
64,250,-50.000000
64,255,-50.000000
64,260,-50.000000
64,265,-50.000000
64,270,-50.000000
64,275,-50.000000
64,280,-50.000000
64,285,-50.000000
64,290,-50.000000
64,295,-50.000000
64,300,-50.000000
64,305,-50.000000
64,310,-50.000000
64,315,-50.000000
64,320,-50.000000
64,325,-50.000000
64,330,-50.000000
64,335,-50.000000
64,340,-50.000000
64,345,-50.000000
64,350,-50.000000
64,355,-50.000000
64,360,-50.000000
66,0,-50.000000
66,5,-50.000000
66,10,-50.000000
66,15,-50.000000
66,20,-50.000000
66,25,-50.000000
66,30,-50.000000
66,35,-50.000000
66,40,-50.000000
66,45,-50.000000
66,50,-50.000000
66,55,-50.000000
66,60,-50.000000
66,65,-50.000000
66,70,-50.000000
66,75,-50.000000
66,80,-50.000000
66,85,-50.000000
66,90,-50.000000
66,95,-50.000000
66,100,-50.000000
66,105,-50.000000
66,110,-50.000000
66,115,-50.000000
66,120,-50.000000
66,125,-50.000000
66,130,-50.000000
66,135,-50.000000
66,140,-50.000000
66,145,-50.000000
66,150,-50.000000
66,155,-50.000000
66,160,-50.000000
66,165,-50.000000
66,170,-50.000000
66,175,-50.000000
66,180,-50.000000
66,185,-50.000000
66,190,-50.000000
66,195,-50.000000
66,200,-50.000000
66,205,-50.000000
66,210,-50.000000
66,215,-50.000000
66,220,-50.000000
66,225,-50.000000
66,230,-50.000000
66,235,-50.000000
66,240,-50.000000
66,245,-50.000000
66,250,-50.000000
66,255,-50.000000
66,260,-50.000000
66,265,-50.000000
66,270,-50.000000
66,275,-50.000000
66,280,-50.000000
66,285,-50.000000
66,290,-50.000000
66,295,-50.000000
66,300,-50.000000
66,305,-50.000000
66,310,-50.000000
66,315,-50.000000
66,320,-50.000000
66,325,-50.000000
66,330,-50.000000
66,335,-50.000000
66,340,-50.000000
66,345,-50.000000
66,350,-50.000000
66,355,-50.000000
66,360,-50.000000
68,0,-50.000000
68,5,-50.000000
68,10,-50.000000
68,15,-50.000000
68,20,-50.000000
68,25,-50.000000
68,30,-50.000000
68,35,-50.000000
68,40,-50.000000
68,45,-50.000000
68,50,-50.000000
68,55,-50.000000
68,60,-50.000000
68,65,-50.000000
68,70,-50.000000
68,75,-50.000000
68,80,-50.000000
68,85,-50.000000
68,90,-50.000000
68,95,-50.000000
68,100,-50.000000
68,105,-50.000000
68,110,-50.000000
68,115,-50.000000
68,120,-50.000000
68,125,-50.000000
68,130,-50.000000
68,135,-50.000000
68,140,-50.000000
68,145,-50.000000
68,150,-50.000000
68,155,-50.000000
68,160,-50.000000
68,165,-50.000000
68,170,-50.000000
68,175,-50.000000
68,180,-50.000000
68,185,-50.000000
68,190,-50.000000
68,195,-50.000000
68,200,-50.000000
68,205,-50.000000
68,210,-50.000000
68,215,-50.000000
68,220,-50.000000
68,225,-50.000000
68,230,-50.000000
68,235,-50.000000
68,240,-50.000000
68,245,-50.000000
68,250,-50.000000
68,255,-50.000000
68,260,-50.000000
68,265,-50.000000
68,270,-50.000000
68,275,-50.000000
68,280,-50.000000
68,285,-50.000000
68,290,-50.000000
68,295,-50.000000
68,300,-50.000000
68,305,-50.000000
68,310,-50.000000
68,315,-50.000000
68,320,-50.000000
68,325,-50.000000
68,330,-50.000000
68,335,-50.000000
68,340,-50.000000
68,345,-50.000000
68,350,-50.000000
68,355,-50.000000
68,360,-50.000000
70,0,-50.000000
70,5,-50.000000
70,10,-50.000000
70,15,-50.000000
70,20,-50.000000
70,25,-50.000000
70,30,-50.000000
70,35,-50.000000
70,40,-50.000000
70,45,-50.000000
70,50,-50.000000
70,55,-50.000000
70,60,-50.000000
70,65,-50.000000
70,70,-50.000000
70,75,-50.000000
70,80,-50.000000
70,85,-50.000000
70,90,-50.000000
70,95,-50.000000
70,100,-50.000000
70,105,-50.000000
70,110,-50.000000
70,115,-50.000000
70,120,-50.000000
70,125,-50.000000
70,130,-50.000000
70,135,-50.000000
70,140,-50.000000
70,145,-50.000000
70,150,-50.000000
70,155,-50.000000
70,160,-50.000000
70,165,-50.000000
70,170,-50.000000
70,175,-50.000000
70,180,-50.000000
70,185,-50.000000
70,190,-50.000000
70,195,-50.000000
70,200,-50.000000
70,205,-50.000000
70,210,-50.000000
70,215,-50.000000
70,220,-50.000000
70,225,-50.000000
70,230,-50.000000
70,235,-50.000000
70,240,-50.000000
70,245,-50.000000
70,250,-50.000000
70,255,-50.000000
70,260,-50.000000
70,265,-50.000000
70,270,-50.000000
70,275,-50.000000
70,280,-50.000000
70,285,-50.000000
70,290,-50.000000
70,295,-50.000000
70,300,-50.000000
70,305,-50.000000
70,310,-50.000000
70,315,-50.000000
70,320,-50.000000
70,325,-50.000000
70,330,-50.000000
70,335,-50.000000
70,340,-50.000000
70,345,-50.000000
70,350,-50.000000
70,355,-50.000000
70,360,-50.000000
72,0,-50.000000
72,5,-50.000000
72,10,-50.000000
72,15,-50.000000
72,20,-50.000000
72,25,-50.000000
72,30,-50.000000
72,35,-50.000000
72,40,-50.000000
72,45,-50.000000
72,50,-50.000000
72,55,-50.000000
72,60,-50.000000
72,65,-50.000000
72,70,-50.000000
72,75,-50.000000
72,80,-50.000000
72,85,-50.000000
72,90,-50.000000
72,95,-50.000000
72,100,-50.000000
72,105,-50.000000
72,110,-50.000000
72,115,-50.000000
72,120,-50.000000
72,125,-50.000000
72,130,-50.000000
72,135,-50.000000
72,140,-50.000000
72,145,-50.000000
72,150,-50.000000
72,155,-50.000000
72,160,-50.000000
72,165,-50.000000
72,170,-50.000000
72,175,-50.000000
72,180,-50.000000
72,185,-50.000000
72,190,-50.000000
72,195,-50.000000
72,200,-50.000000
72,205,-50.000000
72,210,-50.000000
72,215,-50.000000
72,220,-50.000000
72,225,-50.000000
72,230,-50.000000
72,235,-50.000000
72,240,-50.000000
72,245,-50.000000
72,250,-50.000000
72,255,-50.000000
72,260,-50.000000
72,265,-50.000000
72,270,-50.000000
72,275,-50.000000
72,280,-50.000000
72,285,-50.000000
72,290,-50.000000
72,295,-50.000000
72,300,-50.000000
72,305,-50.000000
72,310,-50.000000
72,315,-50.000000
72,320,-50.000000
72,325,-50.000000
72,330,-50.000000
72,335,-50.000000
72,340,-50.000000
72,345,-50.000000
72,350,-50.000000
72,355,-50.000000
72,360,-50.000000
74,0,-50.000000
74,5,-50.000000
74,10,-50.000000
74,15,-50.000000
74,20,-50.000000
74,25,-50.000000
74,30,-50.000000
74,35,-50.000000
74,40,-50.000000
74,45,-50.000000
74,50,-50.000000
74,55,-50.000000
74,60,-50.000000
74,65,-50.000000
74,70,-50.000000
74,75,-50.000000
74,80,-50.000000
74,85,-50.000000
74,90,-50.000000
74,95,-50.000000
74,100,-50.000000
74,105,-50.000000
74,110,-50.000000
74,115,-50.000000
74,120,-50.000000
74,125,-50.000000
74,130,-50.000000
74,135,-50.000000
74,140,-50.000000
74,145,-50.000000
74,150,-50.000000
74,155,-50.000000
74,160,-50.000000
74,165,-50.000000
74,170,-50.000000
74,175,-50.000000
74,180,-50.000000
74,185,-50.000000
74,190,-50.000000
74,195,-50.000000
74,200,-50.000000
74,205,-50.000000
74,210,-50.000000
74,215,-50.000000
74,220,-50.000000
74,225,-50.000000
74,230,-50.000000
74,235,-50.000000
74,240,-50.000000
74,245,-50.000000
74,250,-50.000000
74,255,-50.000000
74,260,-50.000000
74,265,-50.000000
74,270,-50.000000
74,275,-50.000000
74,280,-50.000000
74,285,-50.000000
74,290,-50.000000
74,295,-50.000000
74,300,-50.000000
74,305,-50.000000
74,310,-50.000000
74,315,-50.000000
74,320,-50.000000
74,325,-50.000000
74,330,-50.000000
74,335,-50.000000
74,340,-50.000000
74,345,-50.000000
74,350,-50.000000
74,355,-50.000000
74,360,-50.000000
76,0,-50.000000
76,5,-50.000000
76,10,-50.000000
76,15,-50.000000
76,20,-50.000000
76,25,-50.000000
76,30,-50.000000
76,35,-50.000000
76,40,-50.000000
76,45,-50.000000
76,50,-50.000000
76,55,-50.000000
76,60,-50.000000
76,65,-50.000000
76,70,-50.000000
76,75,-50.000000
76,80,-50.000000
76,85,-50.000000
76,90,-50.000000
76,95,-50.000000
76,100,-50.000000
76,105,-50.000000
76,110,-50.000000
76,115,-50.000000
76,120,-50.000000
76,125,-50.000000
76,130,-50.000000
76,135,-50.000000
76,140,-50.000000
76,145,-50.000000
76,150,-50.000000
76,155,-50.000000
76,160,-50.000000
76,165,-50.000000
76,170,-50.000000
76,175,-50.000000
76,180,-50.000000
76,185,-50.000000
76,190,-50.000000
76,195,-50.000000
76,200,-50.000000
76,205,-50.000000
76,210,-50.000000
76,215,-50.000000
76,220,-50.000000
76,225,-50.000000
76,230,-50.000000
76,235,-50.000000
76,240,-50.000000
76,245,-50.000000
76,250,-50.000000
76,255,-50.000000
76,260,-50.000000
76,265,-50.000000
76,270,-50.000000
76,275,-50.000000
76,280,-50.000000
76,285,-50.000000
76,290,-50.000000
76,295,-50.000000
76,300,-50.000000
76,305,-50.000000
76,310,-50.000000
76,315,-50.000000
76,320,-50.000000
76,325,-50.000000
76,330,-50.000000
76,335,-50.000000
76,340,-50.000000
76,345,-50.000000
76,350,-50.000000
76,355,-50.000000
76,360,-50.000000
78,0,-50.000000
78,5,-50.000000
78,10,-50.000000
78,15,-50.000000
78,20,-50.000000
78,25,-50.000000
78,30,-50.000000
78,35,-50.000000
78,40,-50.000000
78,45,-50.000000
78,50,-50.000000
78,55,-50.000000
78,60,-50.000000
78,65,-50.000000
78,70,-50.000000
78,75,-50.000000
78,80,-50.000000
78,85,-50.000000
78,90,-50.000000
78,95,-50.000000
78,100,-50.000000
78,105,-50.000000
78,110,-50.000000
78,115,-50.000000
78,120,-50.000000
78,125,-50.000000
78,130,-50.000000
78,135,-50.000000
78,140,-50.000000
78,145,-50.000000
78,150,-50.000000
78,155,-50.000000
78,160,-50.000000
78,165,-50.000000
78,170,-50.000000
78,175,-50.000000
78,180,-50.000000
78,185,-50.000000
78,190,-50.000000
78,195,-50.000000
78,200,-50.000000
78,205,-50.000000
78,210,-50.000000
78,215,-50.000000
78,220,-50.000000
78,225,-50.000000
78,230,-50.000000
78,235,-50.000000
78,240,-50.000000
78,245,-50.000000
78,250,-50.000000
78,255,-50.000000
78,260,-50.000000
78,265,-50.000000
78,270,-50.000000
78,275,-50.000000
78,280,-50.000000
78,285,-50.000000
