theta_deg,phi_deg,gain_dBi
30,55,4.282092
30,60,4.282092
30,65,4.282092
30,70,4.282092
30,75,4.282092
30,80,4.282092
30,85,4.282092
30,90,4.282092
30,95,4.282092
30,100,4.282092
30,105,4.282092
30,110,4.282092
30,115,4.282092
30,120,4.282092
30,125,4.282092
30,130,4.282092
30,135,4.282092
30,140,4.282092
30,145,4.282092
30,150,4.282092
30,155,4.282092
30,160,4.282092
30,165,4.282092
30,170,4.282092
30,175,4.282092
30,180,4.282092
30,185,4.282092
30,190,4.282092
30,195,4.282092
30,200,4.282092
30,205,4.282092
30,210,4.282092
30,215,4.282092
30,220,4.282092
30,225,4.282092
30,230,4.282092
30,235,4.282092
30,240,4.282092
30,245,4.282092
30,250,4.282092
30,255,4.282092
30,260,4.282092
30,265,4.282092
30,270,4.282092
30,275,4.282092
30,280,4.282092
30,285,4.282092
30,290,4.282092
30,295,4.282092
30,300,4.282092
30,305,4.282092
30,310,4.282092
30,315,4.282092
30,320,4.282092
30,325,4.282092
30,330,4.282092
30,335,4.282092
30,340,4.282092
30,345,4.282092
30,350,4.282092
30,355,4.282092
30,360,4.282092
32,0,4.031563
32,5,4.031563
32,10,4.031563
32,15,4.031563
32,20,4.031563
32,25,4.031563
32,30,4.031563
32,35,4.031563
32,40,4.031563
32,45,4.031563
32,50,4.031563
32,55,4.031563
32,60,4.031563
32,65,4.031563
32,70,4.031563
32,75,4.031563
32,80,4.031563
32,85,4.031563
32,90,4.031563
32,95,4.031563
32,100,4.031563
32,105,4.031563
32,110,4.031563
32,115,4.031563
32,120,4.031563
32,125,4.031563
32,130,4.031563
32,135,4.031563
32,140,4.031563
32,145,4.031563
32,150,4.031563
32,155,4.031563
32,160,4.031563
32,165,4.031563
32,170,4.031563
32,175,4.031563
32,180,4.031563
32,185,4.031563
32,190,4.031563
32,195,4.031563
32,200,4.031563
32,205,4.031563
32,210,4.031563
32,215,4.031563
32,220,4.031563
32,225,4.031563
32,230,4.031563
32,235,4.031563
32,240,4.031563
32,245,4.031563
32,250,4.031563
32,255,4.031563
32,260,4.031563
32,265,4.031563
32,270,4.031563
32,275,4.031563
32,280,4.031563
32,285,4.031563
32,290,4.031563
32,295,4.031563
32,300,4.031563
32,305,4.031563
32,310,4.031563
32,315,4.031563
32,320,4.031563
32,325,4.031563
32,330,4.031563
32,335,4.031563
32,340,4.031563
32,345,4.031563
32,350,4.031563
32,355,4.031563
32,360,4.031563
34,0,3.760791
34,5,3.760791
34,10,3.760791
34,15,3.760791
34,20,3.760791
34,25,3.760791
34,30,3.760791
34,35,3.760791
34,40,3.760791
34,45,3.760791
34,50,3.760791
34,55,3.760791
34,60,3.760791
34,65,3.760791
34,70,3.760791
34,75,3.760791
34,80,3.760791
34,85,3.760791
34,90,3.760791
34,95,3.760791
34,100,3.760791
34,105,3.760791
34,110,3.760791
34,115,3.760791
34,120,3.760791
34,125,3.760791
34,130,3.760791
34,135,3.760791
34,140,3.760791
34,145,3.760791
34,150,3.760791
34,155,3.760791
34,160,3.760791
34,165,3.760791
34,170,3.760791
34,175,3.760791
34,180,3.760791
34,185,3.760791
34,190,3.760791
34,195,3.760791
34,200,3.760791
34,205,3.760791
34,210,3.760791
34,215,3.760791
34,220,3.760791
34,225,3.760791
34,230,3.760791
34,235,3.760791
34,240,3.760791
34,245,3.760791
34,250,3.760791
34,255,3.760791
34,260,3.760791
34,265,3.760791
34,270,3.760791
34,275,3.760791
34,280,3.760791
34,285,3.760791
34,290,3.760791
34,295,3.760791
34,300,3.760791
34,305,3.760791
34,310,3.760791
34,315,3.760791
34,320,3.760791
34,325,3.760791
34,330,3.760791
34,335,3.760791
34,340,3.760791
34,345,3.760791
34,350,3.760791
34,355,3.760791
34,360,3.760791
36,0,3.468835
36,5,3.468835
36,10,3.468835
36,15,3.468835
36,20,3.468835
36,25,3.468835
36,30,3.468835
36,35,3.468835
36,40,3.468835
36,45,3.468835
36,50,3.468835
36,55,3.468835
36,60,3.468835
36,65,3.468835
36,70,3.468835
36,75,3.468835
36,80,3.468835
36,85,3.468835
36,90,3.468835
36,95,3.468835
36,100,3.468835
36,105,3.468835
36,110,3.468835
36,115,3.468835
36,120,3.468835
36,125,3.468835
36,130,3.468835
36,135,3.468835
36,140,3.468835
36,145,3.468835
36,150,3.468835
